URL,Ubicación,Precio ARS,Precio USD,Sup. cubierta,Dormitorios,Antigüedad,Baños,Ambientes,Cocheras,Toilettes,Sup. terreno,Expensas,Estado,Disposición,Orientación,Tipo de local,Sup. total,Plantas,En Edificio,Antiguedad,Apto profesional,Seguridad,Permite mascota,Tipo de Baño,Longitud del frente,Longitud del fondo,Superficie Total,Sup. descubierta,Longitud del Frente,Longitud del Fondo,Habitaciones,FOT,Altura Techo,Agua corriente,Tipo de cochera,Tipo de cobertura,Tipo de acceso,Tipo de Terreno,Sup. Total,Tipo de coche,Galería/Shopping,Toilletes,Superficie cubierta,Descripción,Cantidad baños,Sup. Cubierta,Pileta
https://www.argenprop.com/casa-en-alquiler-en-rincon-del-arca-5-ambientes--6762088,Del Arca 300,,3,280  m² Cubierta,4 dormitorios,17 años,3 baños,5 ambientes,2 cocheras,,606  m² Construible,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 toilette,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--13434977,"Echeverria 1900, Piso 7",,,96  m² Cubierta,2 dormitorios,,3 baños,3 ambientes,1 cocheras,,,+ $90.000 expensas,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-2-ambientes--12707449,Amenabar y Av. Monroe,,800,45  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,15 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-pilar-7-ambientes--12751291,"Highland Park en alquiler, Pilar",,4,780  m² Cubierta,4 dormitorios,10 años,5 baños,7 ambientes,2 cocheras,,2.200  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-acassuso-9-ambientes--12897785,José Hernández 300,,5,578  m² Cubierta,5 dormitorios,A Estrenar,4 baños,9 ambientes,2 cocheras,1 toilette,"702,49  m² Terreno",No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano--12893922,Av. Libertador al 6300,,20,951  m² Cubierta,,A Estrenar,6 baños,,12 cocheras,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-la-isla-7-ambientes--14101169,"Casa en alquiler en La Isla 98, Nordleta",,6,405  m² Cubierta,4 dormitorios,8 años,6 baños,7 ambientes,2 cocheras,,1.100  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12497945,"Av. Callao 1900, Piso 3",,2,260  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,1 cocheras,,,+ $120.000 expensas,Muy Bueno,Frente,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--13832313,Moldes al 600,,1,55  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $40.000 expensas,,,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/terreno-en-alquiler-en-cordoba--11868666,Capilla de los Remedios al 7500,,3,,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,5.000  m² Total,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-libertador-lasalle-10-ambientes--8230788,Elortondo 1100,,8,700  m² Cubierta,6 dormitorios,61 años,6 baños,10 ambientes,6 cocheras,1 toilette,2.700  m² Terreno,No se encontraron expensas,Excelente,,Noreste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/galpon-en-alquiler-en-parque-liceo-1-ambiente--11663182,Juan B Justo  8500,,,4.000  m² Cubierta,,,2 baños,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,10  mts Altura,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-1-ambiente--14176819,Thames al 2300,,800,42  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,,,,+ $40.000 expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-barrio-norte-3-ambientes--13130077,Zona Norte,,,160  m² Cubierta,2 dormitorios,15 años,1 baño,3 ambientes,1 cochera,1 toilette,,No se encontraron expensas,Excelente,,Sudeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/galpon-en-alquiler-en-los-olmos-sud--12974466,DEFENSA 500,,,1.000  m² Cubierta,,A Estrenar,2 baños,,,,,No se encontraron expensas,,,,,,,,,,,,,0  mts Frente,0  mts Fondo,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-cordoba--12119570,Av Colon al 5000,,,,,A Estrenar,4 baños,,,,,+ $45.000 expensas,,,,,,1 planta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-beccar-boating-5-ambientes--12829053,Uriburu al 1000,,10,605  m² Cubierta,3 dormitorios,5 años,4 baños,5 ambientes,,,800  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--13530081,ortega y gasset al 1500,,750,37  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $40.000 expensas,,,,,,,,45 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-alto-alberdi-2-ambientes--11582956,Av. Colon  3400,,,70  m² Cubierta,2 dormitorios,,2 baños,2 ambientes,,,,No se encontraron expensas,,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--13923138,"CORONEL DIAZ 2200, Piso 15",,,130  m² Cubierta,4 dormitorios,,2 baños,5 ambientes,1 cocheras,,,+ $77.483 expensas,Muy Bueno,Frente,Oeste,,,,,42 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-castores-6-ambientes--13149700,Nordelta - Castores al algo en alquiler  1200,,5,440  m² Cubierta,5 dormitorios,,5 baños,6 ambientes,2 cocheras,,1.000  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-cordoba--12119569,Av Colon al 5000,,,,,A Estrenar,4 baños,,,,,+ $45.000 expensas,,,,,,1 planta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-palermo-10-ambientes--13742968,Cabrera  al 5100,,5,305  m² Cubierta,7 dormitorios,10 años,9 baños,10 ambientes,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-pilar-5-ambientes--12781779,Lagoon Pilar - R. Caamaño 1106,,1,195  m² Cubierta,3 dormitorios,2 años,3 baños,5 ambientes,3 cocheras,,521  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-belgrano--13480602,Avenida Monroe 1700,,1,,,63 años,2 baños,,1 cochera,,,No se encontraron expensas,,,,,198  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-greenlands-6-ambientes--14424983,Santa Catalina 6100,,3,360  m² Cubierta,4 dormitorios,11 años,3 baños,6 ambientes,,1 toilette,790  m² Terreno,No se encontraron expensas,,,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-boulogne-5-ambientes--12820989,Antártida Argentina 1800,,1,170  m² Cubierta,4 dormitorios,36 años,2 baños,5 ambientes,,1 toilette,238  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-lagos-5-ambientes--13130631,"Los Lagos, Nordelta 100",,3,340  m² Cubierta,4 dormitorios,A Estrenar,6 baños,5 ambientes,1 cochera,,,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14117858,Juncal  al 2500,,450,50  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,3 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14042011,Posadas al 1300,,2,150  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,,,,+ $1 expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--13262784,Posadas  al 1500,,700,76  m² Cubierta,1 dormitorio,,1 baño,3 ambientes,,,,+ $62.400 expensas,,,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--14377700,"Av B Rivadavia 6100, Piso 10",,,,1 dormitorio,,1 baño,2 ambientes,,,,+ $18.000 expensas,Bueno,Frente,Noreste,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-cordoba-8-ambientes--12758895,Arruabarrena 2000,,,386  m² Cubierta,,A Estrenar,4 baños,8 ambientes,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-horqueta--12780946,BERMEJO al 2400,,1,330  m² Cubierta,4 dormitorios,30 años,4 baños,,1 cochera,,410  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-yoo-nordelta-2-ambientes--12047319,"Excelente departamento en YOO II, en Alquiler Anual ó Temporal.",,1,55  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12742068,Marcelo T. de Alvear  y Libertad,,1,126  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,1 cocheras,,,+ $84.000 expensas,,,,,,,,47 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13460531,Amenábar 2400,,600,42  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,Sur,,,,,16 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-vias-maipu-4-ambientes--12077050,Arenales  1200,,2,260  m² Cubierta,3 dormitorios,40 años,4 baños,4 ambientes,2 cocheras,,600  m² Terreno,No se encontraron expensas,Muy Bueno,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-acassuso-5-ambientes--12715833,Espora  900,,3,450  m² Cubierta,4 dormitorios,25 años,3 baños,5 ambientes,,1 toilette,540  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano-1-ambiente--14361959,Av Libertador al 6000,,,65  m² Cubierta,,10 años,2 baños,Monoambiente,1 cochera,,,+ $72.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-santa-fe-fleming-4-ambientes--14062986,Carlos Pellegrini 1721,,1,155  m² Cubierta,3 dormitorios,12 años,2 baños,4 ambientes,1 cochera,,168  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-jockey-6-ambientes--12777155,Chubut al 1700,,4,380  m² Cubierta,4 dormitorios,40 años,3 baños,6 ambientes,3 cocheras,,980  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-flores-4-ambientes--14356218,Av. Avellaneda al 2200,,2,170  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,1 cocheras,,,+ $100.000 expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--14349108,Cavia al 3000,,2,144  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-vias-santa-fe-4-ambientes--13180379,Arenales al 1800,,1,145  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,+ $100.000 expensas,,,,,,,,18 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-horqueta-6-ambientes--12507686,3 DE FEBRERO al 2200,,4,450  m² Cubierta,4 dormitorios,25 años,2 baños,6 ambientes,2 cocheras,,1.000  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-4-ambientes--12101463,La Pampa 2900,,2,224  m² Cubierta,3 dormitorios,,4 baños,4 ambientes,2 cocheras,,,+ $180.000 expensas,Excelente,Frente,Norte,,,,,25 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--13948672,"Av F De Olazabal 5100, Piso 1",,,55  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,1 toilettes,,+ $30.000 expensas,,Contra frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-libertador-rio-2-ambientes--12858185,Avenida del Libertador 13200,,900,71  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,1 toilettes,,+ $60.000 expensas,,,Este,,,,,18 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-4-ambientes--12772559,Blanco Encalada 800 - La Horqueta -,,4,380  m² Cubierta,3 dormitorios,30 años,6 baños,4 ambientes,2 cocheras,,1.730  m² Terreno,No se encontraron expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-4-ambientes--13921672,Avenida Santa Fe al 5000,,1,104  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,,,,+ $60.000 expensas,,,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-fernando-8-ambientes--13948500,"Maximino Pérez 402, Bahía Del Sol, San Fernando",,10,600  m² Cubierta,4 dormitorios,12 años,3 baños,8 ambientes,1 cochera,,630  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-vicente-lopez-vias-maipu-6-ambientes--14362136,Impecable Chalet  Excelente Ubicación en Vicente López,,3,600  m² Cubierta,4 dormitorios,25 años,5 baños,6 ambientes,3 cocheras,,680  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--12622775,"Av. Independencia 4100, Piso 5",,950,67  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $21.000 expensas,Excelente,Contra Frente,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-libertador-lasalle--10292605,Martin Y Omar 800,,15,640  m² Cubierta,4 dormitorios,27 años,,,,,1.578  m² Terreno,No se encontraron expensas,Excelente,,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13864205,arce al 700,,400,38  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $21.400 expensas,,,,,,,,28 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-lomas-de-san-isidro-6-ambientes--13027454,Juan Segundo Fernández 900,,3,350  m² Cubierta,5 dormitorios,,4 baños,6 ambientes,3 cocheras,,866  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-barrancas-4-ambientes--13103130,Arribeños  al 1600,,4,196  m² Cubierta,3 dormitorios,,3 baños,4 ambientes,3 cocheras,,,+ $248.373 expensas,,,,,,,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-alta-cordoba-3-ambientes--13096510,ISABEL LA CATOLICA 400,,,,2 dormitorios,,,3 ambientes,,,,No se encontraron expensas,Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-vias-libertador-5-ambientes--12744759,Las Heras  al 2300,,4,280  m² Cubierta,3 dormitorios,40 años,3 baños,5 ambientes,1 cochera,,430  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-acassuso-libertador-solis-8-ambientes--12818580,QUINTANA al 1115,,9,980  m² Cubierta,5 dormitorios,18 años,4 baños,8 ambientes,2 cocheras,,1.191  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-acassuso-5-ambientes--13099750,Alfaro al 100,,1,155  m² Cubierta,3 dormitorios,,2 baños,5 ambientes,2 cocheras,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--14117329,Nahuel Huapi 5800,,,30  m² Cubierta,,,1 baño,Monoambiente,,,,+ $15.600 expensas,,,,,,,,7 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-cordoba--12093326,Humberto Primo,,5,600  m² Cubierta,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/terreno-en-alquiler-en-villa-eucaristica--13075454,AV Valparaiso 6500,,,,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,6.100  m² Total,,0  mts Frente,0  mts Fondo,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-mar-del-plata--14099965,Colon 3500,,,,,,,,,,,No se encontraron expensas,,,,,600  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13656192,"Los Castaños, La Balconada",,600,49  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $29.000 expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14397504,Sanchez de bustamante al 2200,,700,50  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $30.000 expensas,,,,,,,,50 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-recoleta--12692636,Oro al 2100,,2,105  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-6-ambientes--5916095,Av. de los Incas al 3300,,4,290  m² Cubierta,4 dormitorios,35 años,3 baños,6 ambientes,2 cocheras,,,+ $25.000 expensas,,Frente,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-centro--14320820,9 de julio  2000,,,273  m² Cubierta,5 dormitorios,70 años,3 baños,,,,,No se encontraron expensas,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-vias-santa-fe-4-ambientes--12730953,Colon al 100,,2,229  m² Cubierta,3 dormitorios,40 años,3 baños,4 ambientes,1 cochera,,386  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rincon-del-arca-6-ambientes--9499076,Excelente Casa en Barrio Cerrado Rincón Del Arca  200,,4,280  m² Cubierta,4 dormitorios,14 años,4 baños,6 ambientes,3 cocheras,,660  m² Construible,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 toilette,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nunez-6-ambientes--12797871,Deheza al 1786,,4,350  m² Cubierta,4 dormitorios,,4 baños,6 ambientes,2 cocheras,,350  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-altos-de-la-merced-4-ambientes--13435156,"Guido 2680, Altos de la Merced. 100",,1,100  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,No se encontraron expensas,Excelente,Frente,Norte,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-centro--12039765,La Rioja al 1200,,,,,A Estrenar,,,,,,No se encontraron expensas,,,,,650  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-san-isidro-3-ambientes--14430669,Diego Palma 400,,450,67  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,1 cocheras,1 toilettes,,+ $40.000 expensas,,,Sudeste,,,,,19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-santa-fe-fleming-2-ambientes--14431529,Larumbe al 200,,,40  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $10.000 expensas,,,,,,,,45 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--13100185,Av Luis Maria Campos al 1500,,1,119  m² Cubierta,3 dormitorios,,1 baño,4 ambientes,,,,No se encontraron expensas,,,,,,,,50 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-3-ambientes--12463383,AV LIBERTADOR  2900,,1,97  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,1 toilettes,,+ $32.000 expensas,Excelente,Frente,Este,,,,,15 años,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14424935,Miller 2500,,320,38  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $11.000 expensas,,,,,,,,58 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-lucila-vias-libertador--10741931,Av Parana 500,,2,193  m² Cubierta,3 dormitorios,,3 baños,,1 cochera,1 toilette,260  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-martinez-8-ambientes--12727358,Pirovano al 1100,,4,720  m² Cubierta,5 dormitorios,25 años,6 baños,8 ambientes,5 cocheras,,1.300  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-luisita-5-ambientes--14366955,Duplex en La Luisita,,,155  m² Cubierta,3 dormitorios,A Estrenar,3 baños,5 ambientes,2 cocheras,,180  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--13835305,"ARCE 700, Piso 1",,,,1 dormitorio,,1 baño,2 ambientes,,,,+ $16.000 expensas,Excelente,Contra frente,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-ibarlucea-5-ambientes--12451327,Alfredo Schila al 1200,,,1  m² Cubierta,2 dormitorios,A Estrenar,3 baños,5 ambientes,,,1  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12974852,Uruguay al 1200,,1,150  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,,,,+ $90.000 expensas,,,,,,,,60 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-6-ambientes--12668431,Remedios de Escalada al 2200,,2,310  m² Cubierta,3 dormitorios,45 años,4 baños,6 ambientes,4 cocheras,,410  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-barrancas-4-ambientes--13012400,3 DE FEBRERO al 1700,,1,,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,+ $110.000 expensas,,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-centro-1-ambiente--12118983,Humberto Primo 100,,,,,,2 baños,,1 cochera,,,No se encontraron expensas,,,,,36  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-acassuso-libertador-solis-6-ambientes--12818583,LOLA MEMBRIVES 588,,9,460  m² Cubierta,3 dormitorios,2 años,3 baños,6 ambientes,3 cocheras,,1.009  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-general-pueyrredon-1-ambiente--11980867,Bv . Bulnes,,,,,,2 baños,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-guemes--14410514,Julio Roca 400,,,,2 dormitorios,,1 baño,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
